3.71000000000000e+02,3.71000000000000e+02,3.83000000000000e+02,3.77000000000000e+02,3.90000000000000e+02,3.98000000000000e+02
3.71000000000000e+02,3.83000000000000e+02,3.77000000000000e+02,3.90000000000000e+02,3.98000000000000e+02,4.08000000000000e+02
3.83000000000000e+02,3.77000000000000e+02,3.90000000000000e+02,3.98000000000000e+02,4.08000000000000e+02,4.03000000000000e+02
3.77000000000000e+02,3.90000000000000e+02,3.98000000000000e+02,4.08000000000000e+02,4.03000000000000e+02,3.89000000000000e+02
3.90000000000000e+02,3.98000000000000e+02,4.08000000000000e+02,4.03000000000000e+02,3.89000000000000e+02,3.91000000000000e+02
3.98000000000000e+02,4.08000000000000e+02,4.03000000000000e+02,3.89000000000000e+02,3.91000000000000e+02,3.96000000000000e+02
4.08000000000000e+02,4.03000000000000e+02,3.89000000000000e+02,3.91000000000000e+02,3.96000000000000e+02,4.08000000000000e+02
4.03000000000000e+02,3.89000000000000e+02,3.91000000000000e+02,3.96000000000000e+02,4.08000000000000e+02,4.12000000000000e+02
3.89000000000000e+02,3.91000000000000e+02,3.96000000000000e+02,4.08000000000000e+02,4.12000000000000e+02,4.05000000000000e+02
3.91000000000000e+02,3.96000000000000e+02,4.08000000000000e+02,4.12000000000000e+02,4.05000000000000e+02,4.32000000000000e+02
3.96000000000000e+02,4.08000000000000e+02,4.12000000000000e+02,4.05000000000000e+02,4.32000000000000e+02,4.37000000000000e+02
4.08000000000000e+02,4.12000000000000e+02,4.05000000000000e+02,4.32000000000000e+02,4.37000000000000e+02,4.38000000000000e+02
4.12000000000000e+02,4.05000000000000e+02,4.32000000000000e+02,4.37000000000000e+02,4.38000000000000e+02,4.36000000000000e+02
4.05000000000000e+02,4.32000000000000e+02,4.37000000000000e+02,4.38000000000000e+02,4.36000000000000e+02,4.35000000000000e+02
4.32000000000000e+02,4.37000000000000e+02,4.38000000000000e+02,4.36000000000000e+02,4.35000000000000e+02,4.31000000000000e+02
4.37000000000000e+02,4.38000000000000e+02,4.36000000000000e+02,4.35000000000000e+02,4.31000000000000e+02,4.15000000000000e+02
4.38000000000000e+02,4.36000000000000e+02,4.35000000000000e+02,4.31000000000000e+02,4.15000000000000e+02,4.01000000000000e+02
4.36000000000000e+02,4.35000000000000e+02,4.31000000000000e+02,4.15000000000000e+02,4.01000000000000e+02,3.85000000000000e+02
4.35000000000000e+02,4.31000000000000e+02,4.15000000000000e+02,4.01000000000000e+02,3.85000000000000e+02,3.86000000000000e+02
4.31000000000000e+02,4.15000000000000e+02,4.01000000000000e+02,3.85000000000000e+02,3.86000000000000e+02,3.91000000000000e+02
4.15000000000000e+02,4.01000000000000e+02,3.85000000000000e+02,3.86000000000000e+02,3.91000000000000e+02,3.84000000000000e+02
4.01000000000000e+02,3.85000000000000e+02,3.86000000000000e+02,3.91000000000000e+02,3.84000000000000e+02,3.87000000000000e+02
3.85000000000000e+02,3.86000000000000e+02,3.91000000000000e+02,3.84000000000000e+02,3.87000000000000e+02,3.88000000000000e+02
3.86000000000000e+02,3.91000000000000e+02,3.84000000000000e+02,3.87000000000000e+02,3.88000000000000e+02,3.62000000000000e+02
3.91000000000000e+02,3.84000000000000e+02,3.87000000000000e+02,3.88000000000000e+02,3.62000000000000e+02,3.69000000000000e+02
3.84000000000000e+02,3.87000000000000e+02,3.88000000000000e+02,3.62000000000000e+02,3.69000000000000e+02,4.01000000000000e+02
3.87000000000000e+02,3.88000000000000e+02,3.62000000000000e+02,3.69000000000000e+02,4.01000000000000e+02,4.20000000000000e+02
3.88000000000000e+02,3.62000000000000e+02,3.69000000000000e+02,4.01000000000000e+02,4.20000000000000e+02,3.89000000000000e+02
3.62000000000000e+02,3.69000000000000e+02,4.01000000000000e+02,4.20000000000000e+02,3.89000000000000e+02,3.88000000000000e+02
3.69000000000000e+02,4.01000000000000e+02,4.20000000000000e+02,3.89000000000000e+02,3.88000000000000e+02,4.09000000000000e+02
4.01000000000000e+02,4.20000000000000e+02,3.89000000000000e+02,3.88000000000000e+02,4.09000000000000e+02,4.06000000000000e+02
4.20000000000000e+02,3.89000000000000e+02,3.88000000000000e+02,4.09000000000000e+02,4.06000000000000e+02,4.07000000000000e+02
3.89000000000000e+02,3.88000000000000e+02,4.09000000000000e+02,4.06000000000000e+02,4.07000000000000e+02,4.00000000000000e+02
3.88000000000000e+02,4.09000000000000e+02,4.06000000000000e+02,4.07000000000000e+02,4.00000000000000e+02,3.99000000000000e+02
4.09000000000000e+02,4.06000000000000e+02,4.07000000000000e+02,4.00000000000000e+02,3.99000000000000e+02,3.91000000000000e+02
4.06000000000000e+02,4.07000000000000e+02,4.00000000000000e+02,3.99000000000000e+02,3.91000000000000e+02,3.88000000000000e+02
4.07000000000000e+02,4.00000000000000e+02,3.99000000000000e+02,3.91000000000000e+02,3.88000000000000e+02,3.86000000000000e+02
4.00000000000000e+02,3.99000000000000e+02,3.91000000000000e+02,3.88000000000000e+02,3.86000000000000e+02,3.84000000000000e+02
3.99000000000000e+02,3.91000000000000e+02,3.88000000000000e+02,3.86000000000000e+02,3.84000000000000e+02,3.70000000000000e+02
3.91000000000000e+02,3.88000000000000e+02,3.86000000000000e+02,3.84000000000000e+02,3.70000000000000e+02,3.69000000000000e+02
3.88000000000000e+02,3.86000000000000e+02,3.84000000000000e+02,3.70000000000000e+02,3.69000000000000e+02,3.73000000000000e+02
3.86000000000000e+02,3.84000000000000e+02,3.70000000000000e+02,3.69000000000000e+02,3.73000000000000e+02,3.71000000000000e+02
3.84000000000000e+02,3.70000000000000e+02,3.69000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.65000000000000e+02
3.70000000000000e+02,3.69000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.65000000000000e+02,3.52000000000000e+02
3.69000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.65000000000000e+02,3.52000000000000e+02,3.47000000000000e+02
3.73000000000000e+02,3.71000000000000e+02,3.65000000000000e+02,3.52000000000000e+02,3.47000000000000e+02,3.30000000000000e+02
3.71000000000000e+02,3.65000000000000e+02,3.52000000000000e+02,3.47000000000000e+02,3.30000000000000e+02,3.22000000000000e+02
3.65000000000000e+02,3.52000000000000e+02,3.47000000000000e+02,3.30000000000000e+02,3.22000000000000e+02,3.41000000000000e+02
3.52000000000000e+02,3.47000000000000e+02,3.30000000000000e+02,3.22000000000000e+02,3.41000000000000e+02,3.39000000000000e+02
3.47000000000000e+02,3.30000000000000e+02,3.22000000000000e+02,3.41000000000000e+02,3.39000000000000e+02,3.33000000000000e+02
3.30000000000000e+02,3.22000000000000e+02,3.41000000000000e+02,3.39000000000000e+02,3.33000000000000e+02,3.18000000000000e+02
3.22000000000000e+02,3.41000000000000e+02,3.39000000000000e+02,3.33000000000000e+02,3.18000000000000e+02,3.09000000000000e+02
3.41000000000000e+02,3.39000000000000e+02,3.33000000000000e+02,3.18000000000000e+02,3.09000000000000e+02,2.97000000000000e+02
3.39000000000000e+02,3.33000000000000e+02,3.18000000000000e+02,3.09000000000000e+02,2.97000000000000e+02,2.92000000000000e+02
3.33000000000000e+02,3.18000000000000e+02,3.09000000000000e+02,2.97000000000000e+02,2.92000000000000e+02,2.88000000000000e+02
3.18000000000000e+02,3.09000000000000e+02,2.97000000000000e+02,2.92000000000000e+02,2.88000000000000e+02,2.95000000000000e+02
3.09000000000000e+02,2.97000000000000e+02,2.92000000000000e+02,2.88000000000000e+02,2.95000000000000e+02,2.75000000000000e+02
2.97000000000000e+02,2.92000000000000e+02,2.88000000000000e+02,2.95000000000000e+02,2.75000000000000e+02,2.85000000000000e+02
2.92000000000000e+02,2.88000000000000e+02,2.95000000000000e+02,2.75000000000000e+02,2.85000000000000e+02,2.76000000000000e+02
2.88000000000000e+02,2.95000000000000e+02,2.75000000000000e+02,2.85000000000000e+02,2.76000000000000e+02,2.74000000000000e+02
2.95000000000000e+02,2.75000000000000e+02,2.85000000000000e+02,2.76000000000000e+02,2.74000000000000e+02,2.68000000000000e+02
2.75000000000000e+02,2.85000000000000e+02,2.76000000000000e+02,2.74000000000000e+02,2.68000000000000e+02,2.88000000000000e+02
2.85000000000000e+02,2.76000000000000e+02,2.74000000000000e+02,2.68000000000000e+02,2.88000000000000e+02,3.01000000000000e+02
2.76000000000000e+02,2.74000000000000e+02,2.68000000000000e+02,2.88000000000000e+02,3.01000000000000e+02,3.21000000000000e+02
2.74000000000000e+02,2.68000000000000e+02,2.88000000000000e+02,3.01000000000000e+02,3.21000000000000e+02,3.13000000000000e+02
2.68000000000000e+02,2.88000000000000e+02,3.01000000000000e+02,3.21000000000000e+02,3.13000000000000e+02,3.18000000000000e+02
2.88000000000000e+02,3.01000000000000e+02,3.21000000000000e+02,3.13000000000000e+02,3.18000000000000e+02,3.40000000000000e+02
3.01000000000000e+02,3.21000000000000e+02,3.13000000000000e+02,3.18000000000000e+02,3.40000000000000e+02,3.35000000000000e+02
3.21000000000000e+02,3.13000000000000e+02,3.18000000000000e+02,3.40000000000000e+02,3.35000000000000e+02,3.33000000000000e+02
3.13000000000000e+02,3.18000000000000e+02,3.40000000000000e+02,3.35000000000000e+02,3.33000000000000e+02,3.51000000000000e+02
3.18000000000000e+02,3.40000000000000e+02,3.35000000000000e+02,3.33000000000000e+02,3.51000000000000e+02,3.71000000000000e+02
3.40000000000000e+02,3.35000000000000e+02,3.33000000000000e+02,3.51000000000000e+02,3.71000000000000e+02,3.61000000000000e+02
3.35000000000000e+02,3.33000000000000e+02,3.51000000000000e+02,3.71000000000000e+02,3.61000000000000e+02,3.71000000000000e+02
3.33000000000000e+02,3.51000000000000e+02,3.71000000000000e+02,3.61000000000000e+02,3.71000000000000e+02,3.88000000000000e+02
3.51000000000000e+02,3.71000000000000e+02,3.61000000000000e+02,3.71000000000000e+02,3.88000000000000e+02,3.83000000000000e+02
3.71000000000000e+02,3.61000000000000e+02,3.71000000000000e+02,3.88000000000000e+02,3.83000000000000e+02,4.02000000000000e+02
3.61000000000000e+02,3.71000000000000e+02,3.88000000000000e+02,3.83000000000000e+02,4.02000000000000e+02,3.85000000000000e+02
3.71000000000000e+02,3.88000000000000e+02,3.83000000000000e+02,4.02000000000000e+02,3.85000000000000e+02,3.73000000000000e+02
3.88000000000000e+02,3.83000000000000e+02,4.02000000000000e+02,3.85000000000000e+02,3.73000000000000e+02,3.71000000000000e+02
3.83000000000000e+02,4.02000000000000e+02,3.85000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.62000000000000e+02
4.02000000000000e+02,3.85000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.62000000000000e+02,3.77000000000000e+02
3.85000000000000e+02,3.73000000000000e+02,3.71000000000000e+02,3.62000000000000e+02,3.77000000000000e+02,3.75000000000000e+02
3.73000000000000e+02,3.71000000000000e+02,3.62000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.82000000000000e+02
3.71000000000000e+02,3.62000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.82000000000000e+02,3.79000000000000e+02
3.62000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.82000000000000e+02,3.79000000000000e+02,3.64000000000000e+02
3.77000000000000e+02,3.75000000000000e+02,3.82000000000000e+02,3.79000000000000e+02,3.64000000000000e+02,3.63000000000000e+02
3.75000000000000e+02,3.82000000000000e+02,3.79000000000000e+02,3.64000000000000e+02,3.63000000000000e+02,3.64000000000000e+02
3.82000000000000e+02,3.79000000000000e+02,3.64000000000000e+02,3.63000000000000e+02,3.64000000000000e+02,3.62000000000000e+02
3.79000000000000e+02,3.64000000000000e+02,3.63000000000000e+02,3.64000000000000e+02,3.62000000000000e+02,3.56000000000000e+02
3.64000000000000e+02,3.63000000000000e+02,3.64000000000000e+02,3.62000000000000e+02,3.56000000000000e+02,3.56000000000000e+02
3.63000000000000e+02,3.64000000000000e+02,3.62000000000000e+02,3.56000000000000e+02,3.56000000000000e+02,3.59000000000000e+02
3.64000000000000e+02,3.62000000000000e+02,3.56000000000000e+02,3.56000000000000e+02,3.59000000000000e+02,3.59000000000000e+02
3.62000000000000e+02,3.56000000000000e+02,3.56000000000000e+02,3.59000000000000e+02,3.59000000000000e+02,3.58000000000000e+02
3.56000000000000e+02,3.56000000000000e+02,3.59000000000000e+02,3.59000000000000e+02,3.58000000000000e+02,3.57000000000000e+02
3.56000000000000e+02,3.59000000000000e+02,3.59000000000000e+02,3.58000000000000e+02,3.57000000000000e+02,3.42000000000000e+02
3.59000000000000e+02,3.59000000000000e+02,3.58000000000000e+02,3.57000000000000e+02,3.42000000000000e+02,3.47000000000000e+02
3.59000000000000e+02,3.58000000000000e+02,3.57000000000000e+02,3.42000000000000e+02,3.47000000000000e+02,3.57000000000000e+02
3.58000000000000e+02,3.57000000000000e+02,3.42000000000000e+02,3.47000000000000e+02,3.57000000000000e+02,3.67000000000000e+02
3.57000000000000e+02,3.42000000000000e+02,3.47000000000000e+02,3.57000000000000e+02,3.67000000000000e+02,3.76000000000000e+02
3.42000000000000e+02,3.47000000000000e+02,3.57000000000000e+02,3.67000000000000e+02,3.76000000000000e+02,3.72000000000000e+02
3.47000000000000e+02,3.57000000000000e+02,3.67000000000000e+02,3.76000000000000e+02,3.72000000000000e+02,3.67000000000000e+02
3.57000000000000e+02,3.67000000000000e+02,3.76000000000000e+02,3.72000000000000e+02,3.67000000000000e+02,3.69000000000000e+02
3.67000000000000e+02,3.76000000000000e+02,3.72000000000000e+02,3.67000000000000e+02,3.69000000000000e+02,3.71000000000000e+02
3.76000000000000e+02,3.72000000000000e+02,3.67000000000000e+02,3.69000000000000e+02,3.71000000000000e+02,3.82000000000000e+02
3.72000000000000e+02,3.67000000000000e+02,3.69000000000000e+02,3.71000000000000e+02,3.82000000000000e+02,3.83000000000000e+02
3.67000000000000e+02,3.69000000000000e+02,3.71000000000000e+02,3.82000000000000e+02,3.83000000000000e+02,3.85000000000000e+02
3.69000000000000e+02,3.71000000000000e+02,3.82000000000000e+02,3.83000000000000e+02,3.85000000000000e+02,3.87000000000000e+02
3.71000000000000e+02,3.82000000000000e+02,3.83000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.87000000000000e+02
3.82000000000000e+02,3.83000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.87000000000000e+02,3.85000000000000e+02
3.83000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.87000000000000e+02,3.85000000000000e+02,3.87000000000000e+02
3.85000000000000e+02,3.87000000000000e+02,3.87000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.77000000000000e+02
3.87000000000000e+02,3.87000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.77000000000000e+02,3.80000000000000e+02
3.87000000000000e+02,3.85000000000000e+02,3.87000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.75000000000000e+02
3.85000000000000e+02,3.87000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.75000000000000e+02,3.71000000000000e+02
3.87000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.75000000000000e+02,3.71000000000000e+02,3.69000000000000e+02
3.77000000000000e+02,3.80000000000000e+02,3.75000000000000e+02,3.71000000000000e+02,3.69000000000000e+02,3.74000000000000e+02
3.80000000000000e+02,3.75000000000000e+02,3.71000000000000e+02,3.69000000000000e+02,3.74000000000000e+02,3.70000000000000e+02
3.75000000000000e+02,3.71000000000000e+02,3.69000000000000e+02,3.74000000000000e+02,3.70000000000000e+02,3.72000000000000e+02
3.71000000000000e+02,3.69000000000000e+02,3.74000000000000e+02,3.70000000000000e+02,3.72000000000000e+02,3.76000000000000e+02
3.69000000000000e+02,3.74000000000000e+02,3.70000000000000e+02,3.72000000000000e+02,3.76000000000000e+02,3.77000000000000e+02
3.74000000000000e+02,3.70000000000000e+02,3.72000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.86000000000000e+02
3.70000000000000e+02,3.72000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.86000000000000e+02,3.95000000000000e+02
3.72000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.86000000000000e+02,3.95000000000000e+02,3.87000000000000e+02
3.76000000000000e+02,3.77000000000000e+02,3.86000000000000e+02,3.95000000000000e+02,3.87000000000000e+02,3.86000000000000e+02
3.77000000000000e+02,3.86000000000000e+02,3.95000000000000e+02,3.87000000000000e+02,3.86000000000000e+02,3.83000000000000e+02
3.86000000000000e+02,3.95000000000000e+02,3.87000000000000e+02,3.86000000000000e+02,3.83000000000000e+02,3.78000000000000e+02
3.95000000000000e+02,3.87000000000000e+02,3.86000000000000e+02,3.83000000000000e+02,3.78000000000000e+02,3.76000000000000e+02
3.87000000000000e+02,3.86000000000000e+02,3.83000000000000e+02,3.78000000000000e+02,3.76000000000000e+02,3.77000000000000e+02
3.86000000000000e+02,3.83000000000000e+02,3.78000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.75000000000000e+02
3.83000000000000e+02,3.78000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.77000000000000e+02
3.78000000000000e+02,3.76000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.77000000000000e+02,3.80000000000000e+02
3.76000000000000e+02,3.77000000000000e+02,3.75000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.93000000000000e+02
3.77000000000000e+02,3.75000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.93000000000000e+02,3.94000000000000e+02
3.75000000000000e+02,3.77000000000000e+02,3.80000000000000e+02,3.93000000000000e+02,3.94000000000000e+02,3.95000000000000e+02
3.77000000000000e+02,3.80000000000000e+02,3.93000000000000e+02,3.94000000000000e+02,3.95000000000000e+02,3.94000000000000e+02
3.80000000000000e+02,3.93000000000000e+02,3.94000000000000e+02,3.95000000000000e+02,3.94000000000000e+02,3.92000000000000e+02
3.93000000000000e+02,3.94000000000000e+02,3.95000000000000e+02,3.94000000000000e+02,3.92000000000000e+02,4.08000000000000e+02
3.94000000000000e+02,3.95000000000000e+02,3.94000000000000e+02,3.92000000000000e+02,4.08000000000000e+02,4.11000000000000e+02
3.95000000000000e+02,3.94000000000000e+02,3.92000000000000e+02,4.08000000000000e+02,4.11000000000000e+02,4.03000000000000e+02
3.94000000000000e+02,3.92000000000000e+02,4.08000000000000e+02,4.11000000000000e+02,4.03000000000000e+02,4.01000000000000e+02
3.92000000000000e+02,4.08000000000000e+02,4.11000000000000e+02,4.03000000000000e+02,4.01000000000000e+02,3.97000000000000e+02
4.08000000000000e+02,4.11000000000000e+02,4.03000000000000e+02,4.01000000000000e+02,3.97000000000000e+02,4.15000000000000e+02
4.11000000000000e+02,4.03000000000000e+02,4.01000000000000e+02,3.97000000000000e+02,4.15000000000000e+02,4.19000000000000e+02
4.03000000000000e+02,4.01000000000000e+02,3.97000000000000e+02,4.15000000000000e+02,4.19000000000000e+02,4.31000000000000e+02
4.01000000000000e+02,3.97000000000000e+02,4.15000000000000e+02,4.19000000000000e+02,4.31000000000000e+02,4.38000000000000e+02
3.97000000000000e+02,4.15000000000000e+02,4.19000000000000e+02,4.31000000000000e+02,4.38000000000000e+02,4.40000000000000e+02
4.15000000000000e+02,4.19000000000000e+02,4.31000000000000e+02,4.38000000000000e+02,4.40000000000000e+02,4.49000000000000e+02
4.19000000000000e+02,4.31000000000000e+02,4.38000000000000e+02,4.40000000000000e+02,4.49000000000000e+02,4.45000000000000e+02
4.31000000000000e+02,4.38000000000000e+02,4.40000000000000e+02,4.49000000000000e+02,4.45000000000000e+02,4.34000000000000e+02
4.38000000000000e+02,4.40000000000000e+02,4.49000000000000e+02,4.45000000000000e+02,4.34000000000000e+02,4.34000000000000e+02
4.40000000000000e+02,4.49000000000000e+02,4.45000000000000e+02,4.34000000000000e+02,4.34000000000000e+02,4.37000000000000e+02
4.49000000000000e+02,4.45000000000000e+02,4.34000000000000e+02,4.34000000000000e+02,4.37000000000000e+02,4.44000000000000e+02
4.45000000000000e+02,4.34000000000000e+02,4.34000000000000e+02,4.37000000000000e+02,4.44000000000000e+02,4.41000000000000e+02
4.34000000000000e+02,4.34000000000000e+02,4.37000000000000e+02,4.44000000000000e+02,4.41000000000000e+02,4.26000000000000e+02
4.34000000000000e+02,4.37000000000000e+02,4.44000000000000e+02,4.41000000000000e+02,4.26000000000000e+02,4.31000000000000e+02
4.37000000000000e+02,4.44000000000000e+02,4.41000000000000e+02,4.26000000000000e+02,4.31000000000000e+02,4.35000000000000e+02
4.44000000000000e+02,4.41000000000000e+02,4.26000000000000e+02,4.31000000000000e+02,4.35000000000000e+02,4.30000000000000e+02
4.41000000000000e+02,4.26000000000000e+02,4.31000000000000e+02,4.35000000000000e+02,4.30000000000000e+02,4.25000000000000e+02
4.26000000000000e+02,4.31000000000000e+02,4.35000000000000e+02,4.30000000000000e+02,4.25000000000000e+02,4.27000000000000e+02
4.31000000000000e+02,4.35000000000000e+02,4.30000000000000e+02,4.25000000000000e+02,4.27000000000000e+02,4.43000000000000e+02
4.35000000000000e+02,4.30000000000000e+02,4.25000000000000e+02,4.27000000000000e+02,4.43000000000000e+02,4.40000000000000e+02
4.30000000000000e+02,4.25000000000000e+02,4.27000000000000e+02,4.43000000000000e+02,4.40000000000000e+02,4.38000000000000e+02
4.25000000000000e+02,4.27000000000000e+02,4.43000000000000e+02,4.40000000000000e+02,4.38000000000000e+02,4.56000000000000e+02
4.27000000000000e+02,4.43000000000000e+02,4.40000000000000e+02,4.38000000000000e+02,4.56000000000000e+02,4.57000000000000e+02
