-9.62,-12.8833
-15.77,-24.8833
-38.34,-25.637
86.46,138.358
-14.25,-39.4076
19.35,8.0435
2.85,4.211
-2.16,-2.3602
-10.73,6.9312
22.22,10.2303
12.69,-7.3765
-3.81,11.2696
-13.28,-10.8098
-7.45,-25.5532
