1.39128674253882e+01,9.86390008581409e+00
2.21245549583101e+01,1.39139449369267e+01
3.04066076583269e+01,1.43953300073496e+01
4.31685336595248e+01,1.36311381487028e+01
4.69420737690487e+01,1.27294635209460e+01
4.57909710674786e+01,1.12521736992673e+01
