51688
43700
46821
41697
36728
32723
34668
39085
32662
36829
35847
36621
40865
39246
32343
42632
44097
37950
39834
36059
36838
37904
31876
28935
36131
33960
30988
31636
32915
34986
33525
31915
32065
31391
35843
35778
38769
39747
43269
39807
40292
41637
40575
40583
44111
39765
50193
58492
48776
52160
51748
50416
52915
61043
50729
59321
58637
56157
61897
56484
56374
50810
62489
46692
61431
56115
52674
54814
43058
51677
49893
50735
51692
54123
56690
62392
73361
57175
60921
59484
57230
66099
55128
70324
53409
50421
38749
41461
45222
40883
43610
43165
40173
40182
34213
40879
31222
35629
35951
39358
36869
43300
41185
38957
43793
44565
45012
43990
26850
41330
43639
46007
46216
40849
44300
51798
46679
45579
50587
55555
42862
47545
56705
49032
59418

