1.42322869743382e+01,1.55023684552640e+01
1.52191229868049e+01,1.60412655295381e+01
1.31024585485819e+01,1.56387315536472e+01
1.07465044477185e+01,1.43918597357086e+01
9.11288381125807e+00,6.68960800197303e+00
1.08253093404236e+01,9.51942956471928e+00
