1.22348858620493e+01,8.89859087783555e+00
1.41676776069816e+01,8.99227533148622e+00
1.53304739855178e+01,9.62457491855253e+00
1.61906164644462e+01,9.87320039839845e+00
1.49356220039980e+01,9.68997872974961e+00
1.51302381592044e+01,9.71870724822816e+00
