3390
3587
4173
4299
4856
4521
4614
4922
4828
5581
5424
5787
5818
5226
4991
5846
6240
5407
7011
7367
6919
6061
4903
4231
3715
3945
4264
5052
5203
5211
4925
4352
4531
4808
4872
4794
4408
3959
4687
6208
6503
6369
5984
6383
6375
5899
5915
5484
5185
5398
6098
7043
7933
7817
7226
8328
7718
7435
6493
6306
5399
6005
6200
6715
7081
6822
7655
7451
6803
6889
6649
6313
5383
4906
6160
6895
8393
7483
6931
7200
6545
6027
5090
4951
4275
4648
4913
6479
7179
7204
6417
6420
5685
5794
4889
4502
3796
3872
4381
5155
5206
6046
5569
5136
5162
5033
3999
3429
3875
4143
4426
4743
5377
5307
4991
5770
5042
4729
4848
4628
4289
3899
4564
4863
5490

